-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in UTC
Location: Latitude  9.9   Longitude 115.54 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2022,3,25,11,0.0,3.47
2022,3,25,12,0.0,3.73
2022,3,25,13,0.0,3.69
2022,3,25,14,0.0,3.63
2022,3,25,15,0.0,3.54
2022,3,25,16,0.0,3.5
2022,3,25,17,0.0,3.45
2022,3,25,18,0.0,3.5
2022,3,25,19,0.0,3.66
2022,3,25,20,0.0,3.93
2022,3,25,21,0.0,4.02
2022,3,25,22,17.3,4.14
2022,3,25,23,174.2,4.29
2022,3,26,0,403.12,4.37
2022,3,26,1,655.62,4.34
2022,3,26,2,814.5,4.09
2022,3,26,3,920.75,3.94
2022,3,26,4,950.4,3.79
2022,3,26,5,902.9,3.68
2022,3,26,6,793.17,3.75
2022,3,26,7,645.7,4.07
2022,3,26,8,415.85,4.47
2022,3,26,9,156.05,4.79
2022,3,26,10,8.68,5.06
2022,3,26,11,0.0,5.4
2022,3,26,12,0.0,5.71
2022,3,26,13,0.0,5.92
2022,3,26,14,0.0,5.99
2022,3,26,15,0.0,5.91
2022,3,26,16,0.0,5.78
2022,3,26,17,0.0,5.71
2022,3,26,18,0.0,5.6
2022,3,26,19,0.0,5.41
2022,3,26,20,0.0,5.26
2022,3,26,21,0.0,5.17
2022,3,26,22,20.02,5.16
2022,3,26,23,184.68,5.17
2022,3,27,0,403.15,5.1
2022,3,27,1,633.0,4.92
2022,3,27,2,814.25,4.66
2022,3,27,3,908.38,4.39
2022,3,27,4,981.17,4.05
2022,3,27,5,894.62,3.68
2022,3,27,6,787.75,3.53
2022,3,27,7,607.88,3.47
2022,3,27,8,384.15,3.57
2022,3,27,9,138.57,3.63
2022,3,27,10,7.6,3.71
2022,3,27,11,0.0,3.78
2022,3,27,12,0.0,3.87
2022,3,27,13,0.0,3.94
2022,3,27,14,0.0,3.95
2022,3,27,15,0.0,3.93
2022,3,27,16,0.0,3.95
2022,3,27,17,0.0,3.93
2022,3,27,18,0.0,3.85
2022,3,27,19,0.0,3.78
2022,3,27,20,0.0,3.77
2022,3,27,21,0.0,4.02
2022,3,27,22,18.0,4.46
2022,3,27,23,153.95,5.01
2022,3,28,0,396.35,5.55
2022,3,28,1,513.65,5.98
2022,3,28,2,726.0,6.28
2022,3,28,3,888.6,6.41
2022,3,28,4,916.4,6.39
2022,3,28,5,895.67,6.31
2022,3,28,6,708.72,6.22
2022,3,28,7,540.08,6.16
2022,3,28,8,307.65,6.19
2022,3,28,9,105.07,6.24
2022,3,28,10,5.57,6.37
2022,3,28,11,0.0,6.61
2022,3,28,12,0.0,6.66
2022,3,28,13,0.0,6.64
2022,3,28,14,0.0,6.46
2022,3,28,15,0.0,6.18
2022,3,28,16,0.0,5.76
2022,3,28,17,0.0,5.48
2022,3,28,18,0.0,5.66
2022,3,28,19,0.0,5.91
2022,3,28,20,0.0,6.08
2022,3,28,21,0.0,6.15
2022,3,28,22,8.55,6.34
2022,3,28,23,27.5,6.57
2022,3,29,0,80.9,6.4
2022,3,29,1,166.77,5.78
2022,3,29,2,294.67,5.06
2022,3,29,3,332.23,4.6
2022,3,29,4,381.2,4.69
2022,3,29,5,301.95,5.63
2022,3,29,6,302.48,7.06
2022,3,29,7,175.4,8.31
2022,3,29,8,89.3,9.19
2022,3,29,9,27.58,9.58
2022,3,29,10,2.4,9.49
2022,3,29,11,0.0,9.2
2022,3,29,12,0.0,8.58
2022,3,29,13,0.0,7.73
2022,3,29,14,0.0,6.86
2022,3,29,15,0.0,6.04
2022,3,29,16,0.0,5.31
2022,3,29,17,0.0,4.65
2022,3,29,18,0.0,3.6
2022,3,29,19,0.0,2.09
2022,3,29,20,0.0,0.82
2022,3,29,21,0.0,0.88
2022,3,29,22,19.17,3.03
2022,3,29,23,183.48,4.46
2022,3,30,0,394.7,6.02
2022,3,30,1,644.15,7.31
2022,3,30,2,798.55,7.82
2022,3,30,3,909.9,7.68
2022,3,30,4,906.38,7.49
2022,3,30,5,830.92,7.35
2022,3,30,6,720.5,7.15
2022,3,30,7,544.65,6.99
2022,3,30,8,334.33,6.81
2022,3,30,9,117.68,6.57
2022,3,30,10,6.43,6.48
2022,3,30,11,0.0,6.51
2022,3,30,12,0.0,6.72
2022,3,30,13,0.0,6.99
2022,3,30,14,0.0,7.19
2022,3,30,15,0.0,7.23
2022,3,30,16,0.0,7.21
2022,3,30,17,0.0,7.11
2022,3,30,18,0.0,7.01
2022,3,30,19,0.0,6.97
2022,3,30,20,0.0,7.12
2022,3,30,21,0.0,7.16
2022,3,30,22,21.33,7.17
2022,3,30,23,200.02,7.21
2022,3,31,0,431.73,7.16
2022,3,31,1,667.22,7.02
2022,3,31,2,777.92,6.86
2022,3,31,3,941.62,6.72
2022,3,31,4,997.2,6.48
2022,3,31,5,877.85,6.15
2022,3,31,6,753.42,5.92
2022,3,31,7,526.75,5.82
2022,3,31,8,332.98,5.77
2022,3,31,9,120.32,5.78
2022,3,31,10,6.32,5.83
2022,3,31,11,0.0,5.83
2022,3,31,12,0.0,5.82
2022,3,31,13,0.0,5.77
2022,3,31,14,0.0,5.82
2022,3,31,15,0.0,5.77
2022,3,31,16,0.0,5.55
2022,3,31,17,0.0,5.25
2022,3,31,18,0.0,4.99
2022,3,31,19,0.0,4.83
2022,3,31,20,0.0,4.71
2022,3,31,21,0.0,4.65
2022,3,31,22,29.55,4.73
2022,3,31,23,229.4,4.94
2022,4,1,0,476.62,4.94
2022,4,1,1,696.12,4.94
2022,4,1,2,862.95,4.86
2022,4,1,3,966.8,4.67
2022,4,1,4,976.05,4.49
2022,4,1,5,909.67,4.4
2022,4,1,6,787.55,4.4
2022,4,1,7,568.38,4.46
2022,4,1,8,348.83,4.5
2022,4,1,9,118.95,4.72
2022,4,1,10,7.57,5.03
2022,4,1,11,0.0,5.13
2022,4,1,12,0.0,5.07
2022,4,1,13,0.0,5.0
2022,4,1,14,0.0,4.9
2022,4,1,15,0.0,4.77
2022,4,1,16,0.0,4.63
2022,4,1,17,0.0,4.55
2022,4,1,18,0.0,4.56
2022,4,1,19,0.0,4.64
2022,4,1,20,0.0,4.79
2022,4,1,21,0.0,4.92
2022,4,1,22,20.77,5.01
2022,4,1,23,169.02,5.29
2022,4,2,0,388.4,5.5
2022,4,2,1,618.4,5.48
2022,4,2,2,755.8,5.33
2022,4,2,3,924.62,5.19
2022,4,2,4,942.7,5.04
2022,4,2,5,835.5,4.91
2022,4,2,6,675.8,4.79
2022,4,2,7,489.1,4.58
2022,4,2,8,290.98,4.36
2022,4,2,9,97.3,4.19
2022,4,2,10,7.35,4.12
2022,4,2,11,0.0,4.12
2022,4,2,12,0.0,4.36
2022,4,2,13,0.0,4.67
2022,4,2,14,0.0,4.88
2022,4,2,15,0.0,5.03
2022,4,2,16,0.0,5.2
2022,4,2,17,0.0,5.49
2022,4,2,18,0.0,5.82
2022,4,2,19,0.0,6.08
2022,4,2,20,0.0,6.19
2022,4,2,21,0.0,6.3
2022,4,2,22,18.15,6.39
2022,4,2,23,159.62,6.42
2022,4,3,0,363.02,6.38
2022,4,3,1,564.9,6.09
2022,4,3,2,798.85,5.29
2022,4,3,3,898.7,4.33
2022,4,3,4,941.4,3.74
2022,4,3,5,911.35,3.69
2022,4,3,6,793.22,3.97
2022,4,3,7,625.75,4.35
2022,4,3,8,393.35,4.56
2022,4,3,9,151.45,4.58
2022,4,3,10,7.7,4.5
2022,4,3,11,0.0,4.41
2022,4,3,12,0.0,4.25
2022,4,3,13,0.0,4.14
2022,4,3,14,0.0,4.13
2022,4,3,15,0.0,4.15
2022,4,3,16,0.0,4.21
2022,4,3,17,0.0,4.31
2022,4,3,18,0.0,4.39
2022,4,3,19,0.0,4.53
2022,4,3,20,0.0,4.83
2022,4,3,21,0.0,5.23
2022,4,3,22,17.48,5.67
2022,4,3,23,128.38,6.09
2022,4,4,0,288.5,6.46
2022,4,4,1,444.75,6.76
2022,4,4,2,514.5,7.1
2022,4,4,3,635.6,7.3
2022,4,4,4,703.3,7.24
2022,4,4,5,772.05,7.17
2022,4,4,6,558.95,7.32
2022,4,4,7,309.45,7.67
2022,4,4,8,160.65,7.76
2022,4,4,9,55.0,7.71
2022,4,4,10,3.15,7.64
2022,4,4,11,0.0,7.55
2022,4,4,12,0.0,7.5
2022,4,4,13,0.0,7.38
2022,4,4,14,0.0,7.03
2022,4,4,15,0.0,6.65
2022,4,4,16,0.0,6.28
2022,4,4,17,0.0,5.82
2022,4,4,18,0.0,5.23
2022,4,4,19,0.0,4.94
2022,4,4,20,0.0,5.09
2022,4,4,21,0.0,5.4
2022,4,4,22,25.1,5.64
2022,4,4,23,181.05,5.74
2022,4,5,0,422.75,5.91
2022,4,5,1,588.55,5.96
2022,4,5,2,658.6,5.9
2022,4,5,3,701.47,5.88
2022,4,5,4,749.75,5.9
2022,4,5,5,666.7,5.93
2022,4,5,6,553.45,5.94
2022,4,5,7,351.67,6.06
2022,4,5,8,175.05,6.35
2022,4,5,9,66.12,6.78
2022,4,5,10,4.35,7.3
2022,4,5,11,0.0,7.62
2022,4,5,12,0.0,7.86
2022,4,5,13,0.0,7.89
2022,4,5,14,0.0,7.68
2022,4,5,15,0.0,7.15
2022,4,5,16,0.0,6.58
2022,4,5,17,0.0,6.12
2022,4,5,18,0.0,5.82
2022,4,5,19,0.0,5.64
2022,4,5,20,0.0,5.34
2022,4,5,21,0.0,5.01
2022,4,5,22,26.12,4.75
2022,4,5,23,183.25,4.65
2022,4,6,0,372.25,4.73
2022,4,6,1,558.42,4.73
2022,4,6,2,802.55,4.58
2022,4,6,3,825.25,4.32
2022,4,6,4,666.8,3.86
2022,4,6,5,547.95,3.52
2022,4,6,6,263.95,3.66
2022,4,6,7,149.15,4.09
2022,4,6,8,85.65,4.81
2022,4,6,9,30.15,5.64
2022,4,6,10,3.55,6.1
2022,4,6,11,0.0,5.66
2022,4,6,12,0.0,4.67
2022,4,6,13,0.0,4.35
2022,4,6,14,0.0,4.93
2022,4,6,15,0.0,5.62
2022,4,6,16,0.0,6.09
2022,4,6,17,0.0,6.22
2022,4,6,18,0.0,6.46
2022,4,6,19,0.0,6.8
2022,4,6,20,0.0,7.1
2022,4,6,21,0.0,7.6
2022,4,6,22,24.65,8.17
2022,4,6,23,209.18,8.71
2022,4,7,0,443.05,9.17
2022,4,7,1,559.58,9.34
2022,4,7,2,535.92,9.43
2022,4,7,3,411.7,9.61
2022,4,7,4,341.92,9.86
2022,4,7,5,279.88,9.94
2022,4,7,6,282.9,9.57
2022,4,7,7,236.93,8.76
2022,4,7,8,138.77,7.79
2022,4,7,9,48.4,6.94
2022,4,7,10,3.8,6.1
2022,4,7,11,0.0,5.25
2022,4,7,12,0.0,4.21
2022,4,7,13,0.0,3.11
2022,4,7,14,0.0,2.37
2022,4,7,15,0.0,2.61
2022,4,7,16,0.0,3.45
2022,4,7,17,0.0,4.4
2022,4,7,18,0.0,5.28
2022,4,7,19,0.0,6.0
2022,4,7,20,0.0,6.29
2022,4,7,21,0.0,5.87
2022,4,7,22,16.1,5.04
2022,4,7,23,120.38,4.13
2022,4,8,0,259.4,3.33
2022,4,8,1,377.25,2.6
2022,4,8,2,549.35,2.04
2022,4,8,3,686.05,1.72
2022,4,8,4,321.25,1.59
2022,4,8,5,211.3,1.51
2022,4,8,6,189.62,1.31
2022,4,8,7,150.43,1.16
2022,4,8,8,99.45,1.33
2022,4,8,9,31.5,1.83
2022,4,8,10,3.45,2.71
2022,4,8,11,0.0,3.65
2022,4,8,12,0.0,4.4
2022,4,8,13,0.0,4.99
2022,4,8,14,0.0,5.42
2022,4,8,15,0.0,5.74
2022,4,8,16,0.0,5.93
2022,4,8,17,0.0,6.04
2022,4,8,18,0.0,6.17
2022,4,8,19,0.0,6.34
2022,4,8,20,0.0,6.55
2022,4,8,21,0.0,6.56
2022,4,8,22,18.83,6.25
2022,4,8,23,158.25,5.78
2022,4,9,0,350.55,5.45
2022,4,9,1,520.12,5.31
2022,4,9,2,645.03,5.34
2022,4,9,3,645.88,5.4
2022,4,9,4,725.38,5.27
2022,4,9,5,590.4,5.06
2022,4,9,6,478.27,4.8
2022,4,9,7,320.85,4.64
2022,4,9,8,200.18,4.43
2022,4,9,9,69.12,4.17
2022,4,9,10,6.05,3.95
2022,4,9,11,0.0,3.6
2022,4,9,12,0.0,3.14
2022,4,9,13,0.0,2.69
2022,4,9,14,0.0,2.28
2022,4,9,15,0.0,2.04
2022,4,9,16,0.0,1.84
2022,4,9,17,0.0,1.57
2022,4,9,18,0.0,1.36
2022,4,9,19,0.0,1.15
2022,4,9,20,0.0,0.92
2022,4,9,21,0.0,0.76
2022,4,9,22,14.2,0.72
2022,4,9,23,118.1,0.73
2022,4,10,0,240.48,0.79
2022,4,10,1,298.6,0.9
2022,4,10,2,368.08,1.1
2022,4,10,3,494.3,1.3
2022,4,10,4,269.0,1.46
2022,4,10,5,229.82,1.6
2022,4,10,6,159.62,1.87
2022,4,10,7,104.57,2.12
2022,4,10,8,61.05,2.39
2022,4,10,9,20.92,2.48
2022,4,10,10,2.25,2.48
2022,4,10,11,0.0,2.57
2022,4,10,12,0.0,2.57
2022,4,10,13,0.0,2.36
2022,4,10,14,0.0,1.99
2022,4,10,15,0.0,1.74
2022,4,10,16,0.0,1.77
2022,4,10,17,0.0,1.82
2022,4,10,18,0.0,1.72
2022,4,10,19,0.0,1.51
2022,4,10,20,0.0,1.31
2022,4,10,21,0.0,1.47
2022,4,10,22,15.52,2.02
2022,4,10,23,96.32,2.61
2022,4,11,0,236.32,3.02
2022,4,11,1,548.38,3.34
2022,4,11,2,733.3,3.68
2022,4,11,3,881.08,3.92
2022,4,11,4,858.62,3.98
2022,4,11,5,805.7,3.82
2022,4,11,6,730.67,3.47
2022,4,11,7,557.08,3.22
2022,4,11,8,348.42,3.03
2022,4,11,9,130.98,2.79
2022,4,11,10,7.72,2.57
2022,4,11,11,0.0,2.44
2022,4,11,12,0.0,2.39
2022,4,11,13,0.0,2.67
2022,4,11,14,0.0,3.01
2022,4,11,15,0.0,3.05
2022,4,11,16,0.0,3.27
2022,4,11,17,0.0,3.59
2022,4,11,18,0.0,3.81
2022,4,11,19,0.0,3.86
2022,4,11,20,0.0,3.88
2022,4,11,21,0.0,3.91
2022,4,11,22,17.67,3.92
2022,4,11,23,127.3,3.93
2022,4,12,0,288.27,3.9
2022,4,12,1,425.73,3.86
2022,4,12,2,569.08,3.82
2022,4,12,3,639.47,3.92
2022,4,12,4,649.12,4.07
2022,4,12,5,626.75,4.21
2022,4,12,6,494.83,4.26
2022,4,12,7,387.02,4.21
2022,4,12,8,219.65,3.97
2022,4,12,9,77.72,3.51
2022,4,12,10,5.07,3.01
2022,4,12,11,0.0,2.7
2022,4,12,12,0.0,2.68
2022,4,12,13,0.0,3.05
2022,4,12,14,0.0,3.53
2022,4,12,15,0.0,3.92
2022,4,12,16,0.0,4.12
2022,4,12,17,0.0,4.18
2022,4,12,18,0.0,4.14
2022,4,12,19,0.0,4.11
2022,4,12,20,0.0,4.1
2022,4,12,21,0.0,4.03
2022,4,12,22,33.45,3.97
2022,4,12,23,235.93,3.9
2022,4,13,0,484.35,3.9
2022,4,13,1,693.6,3.93
2022,4,13,2,753.12,3.91
2022,4,13,3,864.85,4.04
2022,4,13,4,817.28,4.34
2022,4,13,5,756.5,4.61
2022,4,13,6,647.47,4.72
2022,4,13,7,484.4,4.79
2022,4,13,8,290.55,4.79
2022,4,13,9,101.07,4.61
2022,4,13,10,7.03,4.26
2022,4,13,11,0.0,3.91
2022,4,13,12,0.0,3.63
2022,4,13,13,0.0,3.42
2022,4,13,14,0.0,3.24
2022,4,13,15,0.0,3.28
2022,4,13,16,0.0,3.54
2022,4,13,17,0.0,3.87
2022,4,13,18,0.0,4.08
2022,4,13,19,0.0,4.15
2022,4,13,20,0.0,4.13
2022,4,13,21,0.0,4.03
2022,4,13,22,29.5,3.93
2022,4,13,23,189.88,3.81
2022,4,14,0,408.58,3.66
2022,4,14,1,657.7,3.59
2022,4,14,2,850.65,3.55
2022,4,14,3,942.47,3.51
2022,4,14,4,951.92,3.52
2022,4,14,5,828.45,3.6
2022,4,14,6,675.55,3.7
2022,4,14,7,577.1,3.67
2022,4,14,8,324.2,3.53
2022,4,14,9,110.45,3.29
2022,4,14,10,6.68,2.99
2022,4,14,11,0.0,2.69
2022,4,14,12,0.0,2.5
2022,4,14,13,0.0,2.36
2022,4,14,14,0.0,2.19
2022,4,14,15,0.0,2.21
2022,4,14,16,0.0,2.38
2022,4,14,17,0.0,2.59
2022,4,14,18,0.0,2.65
2022,4,14,19,0.0,2.39
2022,4,14,20,0.0,2.0
2022,4,14,21,0.0,1.66
2022,4,14,22,32.53,1.52
2022,4,14,23,223.5,1.49
2022,4,15,0,464.7,1.43
2022,4,15,1,678.88,1.36
2022,4,15,2,871.0,1.37
2022,4,15,3,943.88,1.43
2022,4,15,4,953.22,1.51
2022,4,15,5,876.15,1.57
2022,4,15,6,746.83,1.51
2022,4,15,7,552.2,1.5
2022,4,15,8,333.6,1.53
2022,4,15,9,104.05,1.25
2022,4,15,10,6.35,0.77
2022,4,15,11,0.0,0.48
2022,4,15,12,0.0,0.45
2022,4,15,13,0.0,0.6
2022,4,15,14,0.0,0.84
2022,4,15,15,0.0,1.08
2022,4,15,16,0.0,1.32
2022,4,15,17,0.0,1.58
2022,4,15,18,0.0,1.81
2022,4,15,19,0.0,1.94
2022,4,15,20,0.0,1.96
2022,4,15,21,0.0,1.95
2022,4,15,22,31.0,1.97
2022,4,15,23,196.77,2.04
2022,4,16,0,425.2,2.09
2022,4,16,1,645.03,2.04
2022,4,16,2,827.47,1.92
2022,4,16,3,807.15,1.82
2022,4,16,4,917.62,1.75
2022,4,16,5,870.6,1.68
2022,4,16,6,739.85,1.69
2022,4,16,7,562.55,1.82
2022,4,16,8,330.62,2.0
2022,4,16,9,109.18,2.09
2022,4,16,10,6.43,2.12
2022,4,16,11,0.0,2.17
2022,4,16,12,0.0,2.26
2022,4,16,13,0.0,2.38
2022,4,16,14,0.0,2.52
2022,4,16,15,0.0,2.63
2022,4,16,16,0.0,2.74
2022,4,16,17,0.0,2.96
2022,4,16,18,0.0,3.31
2022,4,16,19,0.0,3.7
2022,4,16,20,0.0,4.03
2022,4,16,21,0.0,4.23
2022,4,16,22,35.75,4.37
2022,4,16,23,233.45,4.47
2022,4,17,0,410.45,4.46
2022,4,17,1,689.5,4.3
2022,4,17,2,854.83,4.08
2022,4,17,3,948.75,4.04
2022,4,17,4,963.62,4.23
2022,4,17,5,901.95,4.53
2022,4,17,6,772.83,4.88
2022,4,17,7,582.0,5.24
2022,4,17,8,359.73,5.51
2022,4,17,9,123.22,5.75
2022,4,17,10,6.82,6.03
2022,4,17,11,0.0,6.32
2022,4,17,12,0.0,6.56
2022,4,17,13,0.0,6.67
2022,4,17,14,0.0,6.63
2022,4,17,15,0.0,6.44
2022,4,17,16,0.0,6.18
2022,4,17,17,0.0,5.9
2022,4,17,18,0.0,5.61
2022,4,17,19,0.0,5.41
2022,4,17,20,0.0,5.31
2022,4,17,21,0.0,5.27
2022,4,17,22,36.55,5.32
2022,4,17,23,202.4,5.48
2022,4,18,0,438.6,5.6
2022,4,18,1,564.4,5.53
2022,4,18,2,690.72,5.45
2022,4,18,3,827.83,5.45
2022,4,18,4,941.05,5.47
2022,4,18,5,917.15,5.46
2022,4,18,6,804.5,5.53
2022,4,18,7,622.95,5.69
2022,4,18,8,393.75,5.92
2022,4,18,9,151.02,6.09
2022,4,18,10,7.12,6.23
2022,4,18,11,0.0,6.38
2022,4,18,12,0.0,6.53
2022,4,18,13,0.0,6.7
2022,4,18,14,0.0,6.84
2022,4,18,15,0.0,6.93
2022,4,18,16,0.0,6.98
2022,4,18,17,0.0,7.15
2022,4,18,18,0.0,7.54
2022,4,18,19,0.0,8.05
2022,4,18,20,0.0,8.59
2022,4,18,21,0.0,8.89
2022,4,18,22,38.25,8.89
2022,4,18,23,247.57,8.62
2022,4,19,0,481.65,8.31
2022,4,19,1,698.8,8.05
2022,4,19,2,867.4,7.78
2022,4,19,3,952.88,7.65
2022,4,19,4,966.53,7.54
2022,4,19,5,932.05,7.3
2022,4,19,6,812.45,7.08
2022,4,19,7,630.38,6.91
2022,4,19,8,382.73,6.76
2022,4,19,9,146.93,6.62
2022,4,19,10,7.12,6.62
2022,4,19,11,0.0,6.7
2022,4,19,12,0.0,6.78
2022,4,19,13,0.0,6.81
2022,4,19,14,0.0,6.79
2022,4,19,15,0.0,6.62
2022,4,19,16,0.0,6.28
2022,4,19,17,0.0,5.83
2022,4,19,18,0.0,5.4
2022,4,19,19,0.0,5.16
2022,4,19,20,0.0,5.28
2022,4,19,21,0.0,5.54
2022,4,19,22,40.03,5.86
2022,4,19,23,222.75,6.2
2022,4,20,0,478.5,6.4
2022,4,20,1,603.15,6.37
2022,4,20,2,853.88,6.28
2022,4,20,3,935.5,6.27
2022,4,20,4,969.78,6.17
2022,4,20,5,917.33,5.91
2022,4,20,6,749.62,5.57
2022,4,20,7,594.62,5.26
2022,4,20,8,317.55,5.09
2022,4,20,9,133.32,5.1
2022,4,20,10,7.2,5.24
2022,4,20,11,0.0,5.43
2022,4,20,12,0.0,5.58
2022,4,20,13,0.0,5.66
2022,4,20,14,0.0,5.59
2022,4,20,15,0.0,5.35
2022,4,20,16,0.0,4.98
2022,4,20,17,0.0,4.66
2022,4,20,18,0.0,4.49
2022,4,20,19,0.0,4.5
2022,4,20,20,0.0,4.51
2022,4,20,21,0.0,4.55
2022,4,20,22,34.7,4.65
2022,4,20,23,212.23,4.77
2022,4,21,0,418.7,4.9
2022,4,21,1,604.5,4.97
2022,4,21,2,784.1,4.89
2022,4,21,3,802.1,4.82
2022,4,21,4,759.97,4.84
2022,4,21,5,711.45,4.9
2022,4,21,6,615.33,4.95
2022,4,21,7,457.77,5.0
2022,4,21,8,271.8,5.06
2022,4,21,9,94.1,5.24
2022,4,21,10,7.72,5.54
2022,4,21,11,0.0,5.86
2022,4,21,12,0.0,6.22
2022,4,21,13,0.0,6.52
2022,4,21,14,0.0,6.73
2022,4,21,15,0.0,6.66
2022,4,21,16,0.0,6.33
2022,4,21,17,0.0,5.88
2022,4,21,18,0.0,5.42
2022,4,21,19,0.0,5.16
2022,4,21,20,0.0,5.19
2022,4,21,21,0.0,5.28
2022,4,21,22,41.55,5.51
2022,4,21,23,235.5,5.77
2022,4,22,0,442.0,5.92
2022,4,22,1,559.03,5.83
2022,4,22,2,771.05,5.53
2022,4,22,3,837.25,5.17
2022,4,22,4,887.9,4.73
2022,4,22,5,851.38,4.28
2022,4,22,6,763.9,3.93
2022,4,22,7,577.83,3.76
2022,4,22,8,355.65,3.77
2022,4,22,9,134.9,4.12
2022,4,22,10,6.47,4.55
2022,4,22,11,0.0,4.9
2022,4,22,12,0.0,5.17
2022,4,22,13,0.0,5.42
2022,4,22,14,0.0,5.65
2022,4,22,15,0.0,5.76
2022,4,22,16,0.0,5.71
2022,4,22,17,0.0,5.63
2022,4,22,18,0.0,5.62
2022,4,22,19,0.0,5.56
2022,4,22,20,0.0,5.52
2022,4,22,21,0.0,5.58
2022,4,22,22,38.75,5.78
2022,4,22,23,213.98,6.03
2022,4,23,0,406.92,6.18
2022,4,23,1,596.5,6.07
2022,4,23,2,778.35,5.85
2022,4,23,3,842.45,5.75
2022,4,23,4,955.75,5.79
2022,4,23,5,922.53,5.93
2022,4,23,6,760.22,6.0
2022,4,23,7,609.55,5.96
2022,4,23,8,367.05,5.83
2022,4,23,9,144.45,5.7
2022,4,23,10,7.5,5.65
2022,4,23,11,0.0,5.65
2022,4,23,12,0.0,5.69
2022,4,23,13,0.0,5.7
2022,4,23,14,0.0,5.63
2022,4,23,15,0.0,5.42
2022,4,23,16,0.0,5.14
2022,4,23,17,0.0,4.95
2022,4,23,18,0.0,4.86
2022,4,23,19,0.0,4.9
2022,4,23,20,0.0,5.03
2022,4,23,21,0.0,5.12
2022,4,23,22,41.6,5.17
2022,4,23,23,228.18,5.22
2022,4,24,0,457.83,5.24
2022,4,24,1,668.8,5.16
2022,4,24,2,840.58,5.01
2022,4,24,3,957.42,4.89
2022,4,24,4,964.65,4.75
2022,4,24,5,896.92,4.59
2022,4,24,6,750.03,4.49
2022,4,24,7,576.4,4.55
2022,4,24,8,360.6,4.7
2022,4,24,9,143.9,4.8
2022,4,24,10,7.35,5.01
2022,4,24,11,0.0,5.27
2022,4,24,12,0.0,5.5
2022,4,24,13,0.0,5.63
2022,4,24,14,0.0,5.62
2022,4,24,15,0.0,5.51
2022,4,24,16,0.0,5.31
2022,4,24,17,0.0,5.15
2022,4,24,18,0.0,5.01
2022,4,24,19,0.0,4.94
2022,4,24,20,0.0,5.01
2022,4,24,21,0.0,4.97
2022,4,24,22,41.3,4.76
2022,4,24,23,247.93,4.61
2022,4,25,0,471.7,4.42
2022,4,25,1,653.5,4.24
2022,4,25,2,837.22,4.07
2022,4,25,3,935.58,3.97
2022,4,25,4,946.35,3.91
2022,4,25,5,845.58,3.78
2022,4,25,6,743.35,3.64
2022,4,25,7,569.4,3.48
2022,4,25,8,356.08,3.31
2022,4,25,9,141.82,3.14
2022,4,25,10,7.55,2.96
2022,4,25,11,0.0,2.73
2022,4,25,12,0.0,2.42
2022,4,25,13,0.0,2.12
2022,4,25,14,0.0,1.76
2022,4,25,15,0.0,1.49
2022,4,25,16,0.0,1.59
2022,4,25,17,0.0,1.78
2022,4,25,18,0.0,1.65
2022,4,25,19,0.0,1.45
2022,4,25,20,0.0,1.26
2022,4,25,21,0.0,1.08
2022,4,25,22,42.33,1.05
2022,4,25,23,221.95,1.25
2022,4,26,0,414.58,1.48
2022,4,26,1,563.92,1.63
2022,4,26,2,789.88,1.84
2022,4,26,3,804.0,2.03
2022,4,26,4,841.65,2.24
2022,4,26,5,712.97,2.35
2022,4,26,6,614.65,2.4
2022,4,26,7,463.73,2.43
2022,4,26,8,291.05,2.46
2022,4,26,9,96.7,2.45
2022,4,26,10,5.55,2.5
2022,4,26,11,0.0,2.38
2022,4,26,12,0.0,2.26
2022,4,26,13,0.0,2.13
2022,4,26,14,0.0,1.98
2022,4,26,15,0.0,1.92
2022,4,26,16,0.0,1.98
2022,4,26,17,0.0,2.05
2022,4,26,18,0.0,2.25
2022,4,26,19,0.0,2.4
2022,4,26,20,0.0,2.61
2022,4,26,21,0.0,2.77
2022,4,26,22,41.97,2.89
2022,4,26,23,239.18,2.84
2022,4,27,0,463.62,2.68
2022,4,27,1,633.85,2.38
2022,4,27,2,792.7,1.98
2022,4,27,3,867.22,1.59
2022,4,27,4,829.75,1.38
2022,4,27,5,755.05,1.26
2022,4,27,6,632.4,1.28
2022,4,27,7,389.55,1.5
2022,4,27,8,253.82,1.69
2022,4,27,9,102.9,2.15
2022,4,27,10,2.4,2.8
2022,4,27,11,0.0,3.44
2022,4,27,12,0.0,3.86
2022,4,27,13,0.0,4.2
2022,4,27,14,0.0,4.46
2022,4,27,15,0.0,4.75
2022,4,27,16,0.0,4.96
2022,4,27,17,0.0,5.07
2022,4,27,18,0.0,5.33
2022,4,27,19,0.0,5.86
2022,4,27,20,0.0,6.38
2022,4,27,21,0.0,6.54
2022,4,27,22,16.25,6.44
2022,4,27,23,51.42,6.36
